"Algorithm" "Instance" "Observation"
"2275" "algo2" "Inst.43" 7.99766766926725
"2276" "algo2" "Inst.43" 9.76475890390059
"2277" "algo2" "Inst.43" 6.99231682241667
"2278" "algo2" "Inst.43" 9.62984159318509
"2279" "algo2" "Inst.43" 16.1149611597637
"2280" "algo2" "Inst.43" 88.8596610841493
"2281" "algo1" "Inst.44" 35847.3943540367
"2282" "algo1" "Inst.44" 58809.3885235379
"2283" "algo1" "Inst.44" 34185.4924789909
"2284" "algo1" "Inst.44" 10861.2984938151
"2285" "algo1" "Inst.44" 26306.3275897364
"2286" "algo1" "Inst.44" 31091.7485980332
"2287" "algo1" "Inst.44" 26049.6415275596
"2288" "algo1" "Inst.44" 9254.50803477186
"2289" "algo1" "Inst.44" 62094.8790978262
"2290" "algo1" "Inst.44" 26637.3448546552
"2291" "algo1" "Inst.44" 30508.228080286
"2292" "algo1" "Inst.44" 18323.7483083155
"2293" "algo1" "Inst.44" 38739.1899678256
"2294" "algo1" "Inst.44" 32709.2304764832
"2295" "algo1" "Inst.44" 12046.431648313
"2296" "algo1" "Inst.44" 25331.085173321
"2297" "algo1" "Inst.44" 23747.894838821
"2298" "algo1" "Inst.44" 24641.5196508129
"2299" "algo1" "Inst.44" 19113.719835324
"2300" "algo1" "Inst.44" 36531.8635725055
"2301" "algo1" "Inst.44" 20290.070031007
"2302" "algo1" "Inst.44" 26508.2024933051
"2303" "algo1" "Inst.44" 11114.6997853861
"2304" "algo1" "Inst.44" 19486.139183313
"2305" "algo1" "Inst.44" 45454.9764575495
"2306" "algo1" "Inst.44" 21730.8125960339
"2307" "algo1" "Inst.44" 38150.4503389434
"2308" "algo1" "Inst.44" 11086.0173267128
"2309" "algo1" "Inst.44" 10227.2559326129
"2310" "algo1" "Inst.44" 23304.6828676519
"2311" "algo1" "Inst.44" 8998.74323647299
"2312" "algo1" "Inst.44" 35270.6920155683
"2313" "algo1" "Inst.44" 6967.41430856575
"2314" "algo1" "Inst.44" 5041.26958801485
"2315" "algo1" "Inst.44" 17914.6112360559
"2316" "algo1" "Inst.44" 26999.1005304302
"2317" "algo1" "Inst.44" 47597.1568270461
"2318" "algo1" "Inst.44" 25302.0310146038
"2319" "algo1" "Inst.44" 25251.6287555293
"2320" "algo1" "Inst.44" 42201.6610227943
"2321" "algo2" "Inst.44" 91.9365632982463
"2322" "algo2" "Inst.44" 11.0461759066661
"2323" "algo2" "Inst.44" 8.11149727504018
"2324" "algo2" "Inst.44" 6.59912855902408
"2325" "algo2" "Inst.44" 9.70027638658788
"2326" "algo2" "Inst.44" 167.764088609374
"2327" "algo2" "Inst.44" 9.49392219914985
"2328" "algo2" "Inst.44" 4.96625958646183
"2329" "algo2" "Inst.44" 140.615654284464
"2330" "algo2" "Inst.44" 16.440338034562
"2331" "algo2" "Inst.44" 4.76663166151782
"2332" "algo2" "Inst.44" 4.31564827456198
"2333" "algo2" "Inst.44" 8.55770017502489
"2334" "algo2" "Inst.44" 17.2346422467013
"2335" "algo2" "Inst.44" 6.87943378645727
"2336" "algo2" "Inst.44" 84.4014149445166
"2337" "algo2" "Inst.44" 106.77334567693
"2338" "algo2" "Inst.44" 7.25270103219836
"2339" "algo2" "Inst.44" 8.09629896911457
"2340" "algo2" "Inst.44" 79.1738559707961
"2341" "algo1" "Inst.3" 46080.141406065
"2342" "algo1" "Inst.3" 28461.10983688
"2343" "algo1" "Inst.3" 21608.5631102611
"2344" "algo1" "Inst.3" 7782.28147020392
"2345" "algo1" "Inst.3" 14541.9719844759
"2346" "algo1" "Inst.3" 53339.3439662595
"2347" "algo1" "Inst.3" 23668.9754542282
"2348" "algo1" "Inst.3" 32434.7414067743
"2349" "algo1" "Inst.3" 15394.7477549532
"2350" "algo1" "Inst.3" 31180.1440160506
"2351" "algo1" "Inst.3" 17376.5528682978
"2352" "algo1" "Inst.3" 5370.25106170488
"2353" "algo1" "Inst.3" 22190.2141284965
"2354" "algo1" "Inst.3" 14961.4624903541
"2355" "algo1" "Inst.3" 27179.9497808107
"2356" "algo1" "Inst.3" 30398.8123275925
"2357" "algo1" "Inst.3" 25245.4974258213
"2358" "algo1" "Inst.3" 14677.1856468822
"2359" "algo1" "Inst.3" 62133.3545207916
"2360" "algo1" "Inst.3" 8579.39356693635
"2361" "algo1" "Inst.3" 24846.2420723583
"2362" "algo1" "Inst.3" 24480.1350448993
"2363" "algo1" "Inst.3" 41371.3597880342
"2364" "algo1" "Inst.3" 40355.1353505482
"2365" "algo1" "Inst.3" 3675.78768942388
"2366" "algo1" "Inst.3" 28468.8317227935
"2367" "algo1" "Inst.3" 26727.6551223467
"2368" "algo1" "Inst.3" 36561.8754435925
"2369" "algo1" "Inst.3" 41703.3005395101
"2370" "algo1" "Inst.3" 18139.6644653903
"2371" "algo1" "Inst.3" 28892.5338598423
"2372" "algo1" "Inst.3" 16380.239354355
"2373" "algo1" "Inst.3" 17578.7542617195
"2374" "algo1" "Inst.3" 23162.7902799794
"2375" "algo1" "Inst.3" 26295.5832677363
"2376" "algo1" "Inst.3" 44260.1709815959
"2377" "algo1" "Inst.3" 41755.2659164633
"2378" "algo1" "Inst.3" 46052.2802698504
"2379" "algo1" "Inst.3" 26476.039335183
"2380" "algo1" "Inst.3" 30912.7625636337
"2381" "algo2" "Inst.3" 11.5444902532058
"2382" "algo2" "Inst.3" 11.3382535265305
"2383" "algo2" "Inst.3" 4.45617534537738
"2384" "algo2" "Inst.3" 13.255575909801
"2385" "algo2" "Inst.3" 10.0051053200513
"2386" "algo2" "Inst.3" 9.47338894833292
"2387" "algo2" "Inst.3" 7.93165453691242
"2388" "algo2" "Inst.3" 9.4600277557036
"2389" "algo2" "Inst.3" 12.0909820666627
"2390" "algo2" "Inst.3" 8.1964086624864
"2391" "algo2" "Inst.3" 8.72715487322731
"2392" "algo2" "Inst.3" 3.40234683226628
"2393" "algo2" "Inst.3" 6.26830562894497
"2394" "algo2" "Inst.3" 102.896919896053
"2395" "algo2" "Inst.3" 9.52341332246608
"2396" "algo2" "Inst.3" 8.17618488259131
"2397" "algo2" "Inst.3" 8.91984899378968
"2398" "algo2" "Inst.3" 8.96074611314868
"2399" "algo2" "Inst.3" 6.33599555156553
"2400" "algo2" "Inst.3" 7.11034192193525
